,block_id,perc_point,date,indicator_id,uid_district,district,block,0,map_id,division,div_map_id,type,domain,indicator_ids,indicator,calc_type,indicator_index
3519,rnqodqKeG71,100.0,202503,indicator_5,tXgaew1Pd2Y,Prayagraj,Pratappur,50,470.0,Prayagraj Division,172,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,1.0
3520,uiUVlKvhhxF,100.0,202503,indicator_5,tXgaew1Pd2Y,Prayagraj,Phulpur,47,463.0,Prayagraj Division,172,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,1.0
3521,ZYDAjKxE7WN,100.0,202503,indicator_5,tXgaew1Pd2Y,Prayagraj,Uruwan,42,475.0,Prayagraj Division,172,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,1.0
3522,UtcpvEmyolV,100.0,202503,indicator_5,tXgaew1Pd2Y,Prayagraj,Saidabad,55,472.0,Prayagraj Division,172,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,1.0
3523,omKjHTDECWY,100.0,202503,indicator_5,tXgaew1Pd2Y,Prayagraj,Shankargarh,42,466.0,Prayagraj Division,172,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,1.0
3524,Gs9FnVq3FME,100.0,202503,indicator_5,tXgaew1Pd2Y,Prayagraj,Soraon,46,461.0,Prayagraj Division,172,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,1.0
3525,iqYgALY5y5A,100.0,202503,indicator_5,N5WWbRtsjWp,Agra,Akola,29,140.0,Agra Division,146,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,1.0
3526,PskcWzXXxHt,100.0,202503,indicator_5,N5WWbRtsjWp,Agra,Barauli Ahir,43,141.0,Agra Division,146,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,1.0
3527,RjTiJ3wL4Ir,100.0,202503,indicator_5,N5WWbRtsjWp,Agra,Bichpuri,34,139.0,Agra Division,146,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,1.0
3528,CUTzCqh1nRn,51.418862262235756,202503,indicator_5,N5WWbRtsjWp,Agra,Agra (Urban),424,,Agra Division,146,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,0.5141886226223575
3529,eV15qufBx79,100.0,202503,indicator_5,N5WWbRtsjWp,Agra,Achhnera,37,143.0,Agra Division,146,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,1.0
3530,JGBdoOZp18V,100.0,202503,indicator_5,N5WWbRtsjWp,Agra,Jagner,29,144.0,Agra Division,146,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,1.0
3531,NWLheaE7Ac4,100.0,202503,indicator_5,N5WWbRtsjWp,Agra,Khandauli,33,137.0,Agra Division,146,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,1.0
3532,TNFp3ouQZzy,100.0,202503,indicator_5,N5WWbRtsjWp,Agra,Bah,35,150.0,Agra Division,146,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,1.0
3533,xiUPA06ix22,89.18406072106262,202503,indicator_5,N5WWbRtsjWp,Agra,Etmadpur,37,138.0,Agra Division,146,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,0.8918406072106262
3534,vKblzOJTuGM,100.0,202503,indicator_5,N5WWbRtsjWp,Agra,Fatehabad,36,148.0,Agra Division,146,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,1.0
3535,tZd8rrGLhlU,100.0,202503,indicator_5,N5WWbRtsjWp,Agra,Fatehpur Sikri,33,142.0,Agra Division,146,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,1.0
3536,PlRYdgqkTLD,100.0,202503,indicator_5,N5WWbRtsjWp,Agra,Jaitpur Kalan,27,151.0,Agra Division,146,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,1.0
3537,hO5EeDRnO8S,100.0,202503,indicator_5,N5WWbRtsjWp,Agra,Kheragarh,33,145.0,Agra Division,146,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,1.0
3538,sGuuKBoA9Rh,100.0,202503,indicator_5,N5WWbRtsjWp,Agra,Pinahat,27,149.0,Agra Division,146,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,1.0
3539,mqJOhnNW2ce,100.0,202503,indicator_5,N5WWbRtsjWp,Agra,Saiyan,28,146.0,Agra Division,146,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,1.0
3540,CSr734nIeVU,100.0,202503,indicator_5,N5WWbRtsjWp,Agra,Shamsabad,35,147.0,Agra Division,146,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,1.0
3541,njhb7CY73zh,100.0,202503,indicator_5,eJTsuE56XDF,Firozabad,Araon,30,159.0,Agra Division,146,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,1.0
3542,rgR8kKaylIH,100.0,202503,indicator_5,eJTsuE56XDF,Firozabad,Shikohabad,35,158.0,Agra Division,146,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,1.0
3543,R0tPbvDqGLH,100.0,202503,indicator_5,eJTsuE56XDF,Firozabad,Firozabad,46,154.0,Agra Division,146,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,1.0
3544,v4LM2W1q50L,100.0,202503,indicator_5,eJTsuE56XDF,Firozabad,Eka,44,155.0,Agra Division,146,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,1.0
3545,C4DRedrM3Pb,100.0,202503,indicator_5,eJTsuE56XDF,Firozabad,Jasrana,25,157.0,Agra Division,146,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,1.0
3546,GcLGdTGiU8M,100.0,202503,indicator_5,eJTsuE56XDF,Firozabad,Kotla (Narkhi),38,153.0,Agra Division,146,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,1.0
3547,ipancoUtUKq,100.0,202503,indicator_5,eJTsuE56XDF,Firozabad,Kheragarh (Hathwant),32,156.0,Agra Division,146,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,1.0
3548,TEd7x916bEz,100.0,202503,indicator_5,eJTsuE56XDF,Firozabad,Madanpur,41,160.0,Agra Division,146,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,1.0
3549,TJrLeyFzLWY,100.0,202503,indicator_5,eJTsuE56XDF,Firozabad,Tundla,45,152.0,Agra Division,146,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,1.0
3550,fAXjUK5F5Xr,41.37904137904138,202503,indicator_5,eJTsuE56XDF,Firozabad,Firozabad (Urban),66,,Agra Division,146,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,0.4137904137904138
3551,GdimZzDSdCV,100.0,202503,indicator_5,XBLhrSWGytu,Mainpuri,Ghiror,35,161.0,Agra Division,146,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,1.0
3552,EeFlmvJs36p,58.33820947922762,202503,indicator_5,XBLhrSWGytu,Mainpuri,Barnahal,29,164.0,Agra Division,146,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,0.5833820947922762
3553,Dn4n2S6qEWw,13.591836734693876,202503,indicator_5,XBLhrSWGytu,Mainpuri,Bewar,43,167.0,Agra Division,146,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,0.13591836734693877
3554,Ri9nZlNp7vJ,100.0,202503,indicator_5,XBLhrSWGytu,Mainpuri,Sultanganj,43,166.0,Agra Division,146,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,1.0
3555,BkcbTCyupP9,100.0,202503,indicator_5,XBLhrSWGytu,Mainpuri,Jagir,25,168.0,Agra Division,146,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,1.0
3556,HNZwOODMyul,51.57459989674755,202503,indicator_5,XBLhrSWGytu,Mainpuri,Karhal,34,165.0,Agra Division,146,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,0.5157459989674755
3557,yWnYeaWXCE1,100.0,202503,indicator_5,XBLhrSWGytu,Mainpuri,Kishni,41,169.0,Agra Division,146,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,1.0
3558,PZAj1qhZHhE,93.59898261975414,202503,indicator_5,XBLhrSWGytu,Mainpuri,Kuraoli,32,162.0,Agra Division,146,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,0.9359898261975413
3559,O8puBy9wDpN,59.48406676783004,202503,indicator_5,XBLhrSWGytu,Mainpuri,Mainpuri (Urban),29,,Agra Division,146,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,0.5948406676783005
3560,covI1BtEX12,54.83790523690774,202503,indicator_5,XBLhrSWGytu,Mainpuri,Mainpuri,68,163.0,Agra Division,146,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,0.5483790523690774
3561,j3WnhnsAIht,100.0,202503,indicator_5,KP2BUB1npih,Mathura,Baldeo,35,133.0,Agra Division,146,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,1.0
3562,RiVugbfNzS2,93.18497913769124,202503,indicator_5,KP2BUB1npih,Mathura,Nandgaon,26,127.0,Agra Division,146,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,0.9318497913769125
3563,sbVBq9HPEgp,100.0,202503,indicator_5,KP2BUB1npih,Mathura,Chaumuha,25,129.0,Agra Division,146,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,1.0
3564,BEiGzI07UOM,100.0,202503,indicator_5,KP2BUB1npih,Mathura,Chhata,34,128.0,Agra Division,146,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,1.0
3565,txI2jZXppyQ,100.0,202503,indicator_5,KP2BUB1npih,Mathura,Farah,29,136.0,Agra Division,146,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,1.0
3566,bztOHPUBTjU,100.0,202503,indicator_5,KP2BUB1npih,Mathura,Govardhan,34,134.0,Agra Division,146,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,1.0
3567,EWInJymroFJ,100.0,202503,indicator_5,KP2BUB1npih,Mathura,Mat,30,131.0,Agra Division,146,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,1.0
3568,r2eMDAoHzuI,100.0,202503,indicator_5,KP2BUB1npih,Mathura,Nohjhil,32,130.0,Agra Division,146,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,1.0
3569,gucZ0cBoa0r,100.0,202503,indicator_5,KP2BUB1npih,Mathura,Mathura,47,135.0,Agra Division,146,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,1.0
3570,CGmxoB5JV9G,100.0,202503,indicator_5,KP2BUB1npih,Mathura,Raya,33,132.0,Agra Division,146,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,1.0
3571,K2r1bjs4mb5,22.236950072587263,202503,indicator_5,KP2BUB1npih,Mathura,Mathura (Urban),106,,Agra Division,146,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,0.22236950072587264
3572,FyHWyWYiq51,0.9025221540558964,202503,indicator_6,ClbehnmwSec,Chandauli,Niyamatabad,47,767.0,Varanasi Division,195,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p,0.1785630704402987
3573,QglkJx8TDdn,1.0195670274771025,202503,indicator_6,ClbehnmwSec,Chandauli,Chandauli,47,768.0,Varanasi Division,195,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p,0.2024733927712702
3574,F1Ddi7jawvX,0.9498814229249012,202503,indicator_6,ClbehnmwSec,Chandauli,Dhanapur,45,765.0,Varanasi Division,195,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p,0.1882377819498067
3575,UuA1Z7kFP5w,1.005672609400324,202503,indicator_6,ClbehnmwSec,Chandauli,Naugarh,17,772.0,Varanasi Division,195,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p,0.19963499408616506
3576,J2ufTjaikuE,0.9367864439370268,202503,indicator_6,ClbehnmwSec,Chandauli,Sakaldiha,50,766.0,Varanasi Division,195,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p,0.18556269538372863
3577,kqqVceYxMn2,0.4558890061830795,202503,indicator_6,ClbehnmwSec,Chandauli,Chandauli (Urban),29,,Varanasi Division,195,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p,0.08732334146127058
3578,kneJKc3fNtp,0.9826732673267327,202503,indicator_6,ClbehnmwSec,Chandauli,Barhani,49,769.0,Varanasi Division,195,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p,0.19493661075415136
3579,P0KHYXl7qFF,0.9923138510808647,202503,indicator_6,ClbehnmwSec,Chandauli,Chahniya,42,764.0,Varanasi Division,195,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p,0.1969060217867089
3580,VpPC8KPVwrC,0.8289194165132417,202503,indicator_6,ClbehnmwSec,Chandauli,Chakia,37,770.0,Varanasi Division,195,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p,0.1635272544524118
3581,Aq89pvDpWBA,0.9710111846610363,202503,indicator_6,ClbehnmwSec,Chandauli,Shahabganj,26,771.0,Varanasi Division,195,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p,0.19255424109167357
3582,SQuL6ZdC6LY,1.0227755259602394,202503,indicator_6,dScWdMRN8PL,Ghazipur,Varachakwar,38,758.0,Varanasi Division,195,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p,0.2031288356854947
3583,KkUxdrYeeXC,0.9611940298507463,202503,indicator_6,dScWdMRN8PL,Ghazipur,Bhadaura,43,763.0,Varanasi Division,195,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p,0.1905487595269889
3584,zv6Gc6aGnXd,1.004797208896642,202503,indicator_6,dScWdMRN8PL,Ghazipur,Virno,31,753.0,Varanasi Division,195,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p,0.19945616431259255
3585,mhI69xut9he,0.9643382352941177,202503,indicator_6,dScWdMRN8PL,Ghazipur,Bhanwarkol,33,760.0,Varanasi Division,195,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p,0.19119106844175238
3586,hepZfdzFqgL,0.9252313980045679,202503,indicator_6,dScWdMRN8PL,Ghazipur,Zamania,48,761.0,Varanasi Division,195,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p,0.18320219154687953
3587,OFvD8TPE8bU,0.9606716079261837,202503,indicator_6,dScWdMRN8PL,Ghazipur,Saidpur,46,751.0,Varanasi Division,195,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p,0.19044203741055662
3588,kcQKXLIXWNj,0.9951227716111671,202503,indicator_6,dScWdMRN8PL,Ghazipur,Deokali,41,752.0,Varanasi Division,195,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p,0.19747983756623408
3589,NbXqavwiDug,0.959812782440284,202503,indicator_6,dScWdMRN8PL,Ghazipur,Jakhania,42,748.0,Varanasi Division,195,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p,0.190266593637637
3590,J01CgvckM2C,0.9834357467272241,202503,indicator_6,dScWdMRN8PL,Ghazipur,Karanda,28,756.0,Varanasi Division,195,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p,0.1950923726231131
3591,oJK3Sqdic6n,0.9064033366045142,202503,indicator_6,dScWdMRN8PL,Ghazipur,Kasimabad,43,757.0,Varanasi Division,195,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p,0.17935593152895857
3592,APE5J6eTM3s,0.9309682187730968,202503,indicator_6,dScWdMRN8PL,Ghazipur,Manihari,41,749.0,Varanasi Division,195,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p,0.18437412868279243
3593,ISeQXIbXref,0.8435991049346366,202503,indicator_6,dScWdMRN8PL,Ghazipur,Mohammadabad,44,759.0,Varanasi Division,195,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p,0.16652607081757342
3594,y8eD89Cg95c,0.9339057507987221,202503,indicator_6,dScWdMRN8PL,Ghazipur,Revatipur,35,762.0,Varanasi Division,195,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p,0.18497421765326355
3595,w2mC1IzGqJO,1.0113449523183164,202503,indicator_6,dScWdMRN8PL,Ghazipur,Sadat,40,750.0,Varanasi Division,195,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p,0.20079375946884798
3596,VivEa0lrJEt,0.8790935470498825,202503,indicator_6,dScWdMRN8PL,Ghazipur,Ghazipur,41,755.0,Varanasi Division,195,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p,0.17377699541705935
3597,PEDIETmpZdA,0.7588979416809606,202503,indicator_6,dScWdMRN8PL,Ghazipur,Ghazipur (Urban),13,,Varanasi Division,195,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p,0.1492230309149586
3598,iMSgdsfQfK3,1.0292652552926524,202503,indicator_6,dScWdMRN8PL,Ghazipur,Mardah,35,754.0,Varanasi Division,195,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p,0.2044545795275197
3599,HU9Fxw66kJA,0.9854214123006834,202503,indicator_6,gmw76vAUMqz,Jaunpur,Badlapur,41,730.0,Varanasi Division,195,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p,0.19549801109761566
3600,UUtQaeoOtV1,1.0227272727272727,202503,indicator_6,gmw76vAUMqz,Jaunpur,Baksha,38,732.0,Varanasi Division,195,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p,0.2031189783519779
3601,K2hjVgS0LFm,0.9859504132231405,202503,indicator_6,gmw76vAUMqz,Jaunpur,Dharampur,23,742.0,Varanasi Division,195,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p,0.19560607719397355
3602,pb5hWAn45Rk,0.9387446433072851,202503,indicator_6,gmw76vAUMqz,Jaunpur,Sikrara,34,740.0,Varanasi Division,195,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p,0.185962722969411
3603,bU9RuaPWXkH,0.8801281073661735,202503,indicator_6,gmw76vAUMqz,Jaunpur,Karanjakala,45,741.0,Varanasi Division,195,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p,0.1739883388950802
3604,FBVobg8QhyC,0.9870162932790224,202503,indicator_6,gmw76vAUMqz,Jaunpur,Mahrajganj,32,731.0,Varanasi Division,195,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p,0.19582381877425256
3605,nftiI8Ch1nw,0.9674754775425917,202503,indicator_6,gmw76vAUMqz,Jaunpur,Sirkoni,34,,Varanasi Division,195,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p,0.19183195489152802
3606,qyXPcuW4JMr,1.1005978684689368,202503,indicator_6,gmw76vAUMqz,Jaunpur,Suithakala,34,727.0,Varanasi Division,195,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p,0.21902664683727377
3607,dQvMLUi5rMw,1.0064897881275052,202503,indicator_6,gmw76vAUMqz,Jaunpur,Sujanganj,37,733.0,Varanasi Division,195,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p,0.19980193011845584
