calc_type,composite_index,composite_rank,date,district_name,district_id,div_map_id,division,domain_name,domain_index,domain_rank,indicator_name,indicator_id,indicator_ids,indicator_index,indicator_rank,map_id,perc_point,type_name,type_index,type_rank,value,year,district_id_num
p,0.5671459100721504,31.0,2024-04-01,Gorakhpur,vR85cHdsw1w,188,Gorakhpur Division,delivery_care,0.7920749778879586,6.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.5360594904043479,6.0,188,5.624573378839591,quality,2.013087236271605,5.0,19.46444835740286,2025,45
p,0.5671459100721504,31.0,2024-04-01,Gorakhpur,vR85cHdsw1w,188,Gorakhpur Division,delivery_care,0.7920749778879586,6.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.5360594904043479,6.0,188,51.75748997405049,quality,2.013087236271605,5.0,19.46444835740286,2025,45
p,0.5671459100721504,31.0,2024-04-01,Gorakhpur,vR85cHdsw1w,188,Gorakhpur Division,post_natal_care,1.0,1.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,1.0,1.0,188,100.0,coverage,5.513194404414418,11.0,100.0,2025,45
p,0.5671459100721504,31.0,2024-04-01,Gorakhpur,vR85cHdsw1w,188,Gorakhpur Division,immunization,0.6392628431133337,24.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,1.0,1.0,188,100.0,coverage,5.513194404414418,11.0,100.0,2025,45
p,0.5671459100721504,31.0,2024-04-01,Gorakhpur,vR85cHdsw1w,188,Gorakhpur Division,immunization,0.6392628431133337,24.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.27852568622666746,41.0,188,0.9954292877717602,quality,2.013087236271605,5.0,0.9954292877717602,2025,45
p,0.5671459100721504,31.0,2024-04-01,Gorakhpur,vR85cHdsw1w,188,Gorakhpur Division,communicable_diseases,0.6505396124462204,7.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,188,100.0,coverage,5.513194404414418,11.0,100.0,2025,45
p,0.5671459100721504,31.0,2024-04-01,Gorakhpur,vR85cHdsw1w,188,Gorakhpur Division,communicable_diseases,0.6505396124462204,7.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.30107922489244066,8.0,188,21.86365992742353,quality,2.013087236271605,5.0,21.86365992742353,2025,45
p,0.5671459100721504,31.0,2024-04-01,Gorakhpur,vR85cHdsw1w,188,Gorakhpur Division,family_planning,0.3096251689140759,12.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.1737987320454473,17.0,188,14.272500416158236,coverage,5.513194404414418,11.0,14.272500416158236,2025,45
p,0.5671459100721504,31.0,2024-04-01,Gorakhpur,vR85cHdsw1w,188,Gorakhpur Division,family_planning,0.3096251689140759,12.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.4454516057827045,8.0,188,121.57887458735449,coverage,5.513194404414418,11.0,121.57887458735449,2025,45
p,0.5671459100721504,31.0,2024-04-01,Gorakhpur,vR85cHdsw1w,188,Gorakhpur Division,finance,0.4872609484792352,43.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.4872609484792352,43.0,188,5042.571306939123,coverage,5.513194404414418,11.0,5042.571306939123,2025,45
p,0.4524596511040513,72.0,2024-04-01,Kushinagar,xUeHwd9FQkg,188,Gorakhpur Division,ante_natal,0.7169925558051289,8.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,0.7169925558051289,8.0,189,96.28659248336916,coverage,3.6175647165259535,74.0,96.28659248336916,2025,9
p,0.4524596511040513,72.0,2024-04-01,Kushinagar,xUeHwd9FQkg,188,Gorakhpur Division,delivery_care,0.5125046851948926,44.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.2773552275398493,69.0,189,55.17719285551842,coverage,3.6175647165259535,74.0,55.17719285551842,2025,9
n,0.4524596511040513,72.0,2024-04-01,Kushinagar,xUeHwd9FQkg,188,Gorakhpur Division,delivery_care,0.5125046851948926,44.0,Still birth ratio,4,indicator_4,0.7803885624318381,33.0,189,4.087578221383236,quality,1.2642588962821888,49.0,4.087578221383236,2025,9
p,0.4524596511040513,72.0,2024-04-01,Kushinagar,xUeHwd9FQkg,188,Gorakhpur Division,delivery_care,0.5125046851948926,44.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.2398851328064953,41.0,189,2.1297259798820667,quality,1.2642588962821888,49.0,9.72454993898059,2025,9
p,0.4524596511040513,72.0,2024-04-01,Kushinagar,xUeHwd9FQkg,188,Gorakhpur Division,delivery_care,0.5125046851948926,44.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.2398851328064953,41.0,189,27.445805843543827,quality,1.2642588962821888,49.0,9.72454993898059,2025,9
p,0.4524596511040513,72.0,2024-04-01,Kushinagar,xUeHwd9FQkg,188,Gorakhpur Division,post_natal_care,0.8006106806649573,30.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,0.8006106806649573,30.0,189,87.82793525276097,coverage,3.6175647165259535,74.0,87.82793525276097,2025,9
p,0.4524596511040513,72.0,2024-04-01,Kushinagar,xUeHwd9FQkg,188,Gorakhpur Division,immunization,0.4213955178283595,66.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,0.6969738521669362,42.0,189,92.16704806029955,coverage,3.6175647165259535,74.0,92.16704806029955,2025,9
p,0.4524596511040513,72.0,2024-04-01,Kushinagar,xUeHwd9FQkg,188,Gorakhpur Division,immunization,0.4213955178283595,66.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.14581718348978284,62.0,189,0.9142788525241818,quality,1.2642588962821888,49.0,0.9142788525241818,2025,9
p,0.4524596511040513,72.0,2024-04-01,Kushinagar,xUeHwd9FQkg,188,Gorakhpur Division,communicable_diseases,0.4336047827673172,71.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,0.7690415479805616,7.0,189,96.69563839831886,coverage,3.6175647165259535,74.0,96.69563839831886,2025,9
p,0.4524596511040513,72.0,2024-04-01,Kushinagar,xUeHwd9FQkg,188,Gorakhpur Division,communicable_diseases,0.4336047827673172,71.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.09816801755407273,46.0,189,17.842535787321058,quality,1.2642588962821888,49.0,17.842535787321058,2025,9
p,0.4524596511040513,72.0,2024-04-01,Kushinagar,xUeHwd9FQkg,188,Gorakhpur Division,family_planning,0.08883809816929114,66.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.11606723597905888,29.0,189,10.1757020607794,coverage,3.6175647165259535,74.0,10.1757020607794,2025,9
p,0.4524596511040513,72.0,2024-04-01,Kushinagar,xUeHwd9FQkg,188,Gorakhpur Division,family_planning,0.08883809816929114,66.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.06160896035952342,67.0,189,51.28762406432249,coverage,3.6175647165259535,74.0,51.28762406432249,2025,9
p,0.4524596511040513,72.0,2024-04-01,Kushinagar,xUeHwd9FQkg,188,Gorakhpur Division,finance,0.17891465602993875,74.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.17891465602993875,74.0,189,4351.05496946141,coverage,3.6175647165259535,74.0,4351.05496946141,2025,9
p,0.5484269738348473,45.0,2024-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,1.0,1.0,180,100.0,coverage,5.435545062321132,13.0,100.0,2025,23
p,0.5484269738348473,45.0,2024-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,delivery_care,0.40016452695509214,65.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.5281774204058121,27.0,180,68.90906436819236,coverage,5.435545062321132,13.0,68.90906436819236,2025,23
n,0.5484269738348473,45.0,2024-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,delivery_care,0.40016452695509214,65.0,Still birth ratio,4,indicator_4,0.2760608806548919,70.0,180,12.410478703354693,quality,0.9743774942002456,65.0,12.410478703354693,2025,23
p,0.5484269738348473,45.0,2024-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,delivery_care,0.40016452695509214,65.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.19812763990228616,47.0,180,1.1098488158699642,quality,0.9743774942002456,65.0,8.351325928658861,2025,23
p,0.5484269738348473,45.0,2024-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,delivery_care,0.40016452695509214,65.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.19812763990228616,47.0,180,25.248105858499628,quality,0.9743774942002456,65.0,8.351325928658861,2025,23
p,0.5484269738348473,45.0,2024-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,post_natal_care,0.8190723003248364,25.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,0.8190723003248364,25.0,180,88.95495665284584,coverage,5.435545062321132,13.0,88.95495665284584,2025,23
p,0.5484269738348473,45.0,2024-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,immunization,0.6514847298670247,22.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,1.0,1.0,180,100.0,coverage,5.435545062321132,13.0,100.0,2025,23
p,0.5484269738348473,45.0,2024-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,immunization,0.6514847298670247,22.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.3029694597340493,35.0,180,1.010376505307249,quality,0.9743774942002456,65.0,1.010376505307249,2025,23
p,0.5484269738348473,45.0,2024-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,communicable_diseases,0.5986097569545091,22.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,180,100.0,coverage,5.435545062321132,13.0,100.0,2025,23
p,0.5484269738348473,45.0,2024-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,communicable_diseases,0.5986097569545091,22.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.19721951390901826,24.0,180,19.805455274769358,quality,0.9743774942002456,65.0,19.805455274769358,2025,23
p,0.5484269738348473,45.0,2024-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,family_planning,0.18319948221537932,31.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.0728439107827424,44.0,180,7.108446582510765,coverage,5.435545062321132,13.0,7.108446582510765,2025,23
p,0.5484269738348473,45.0,2024-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,family_planning,0.18319948221537932,31.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.2935550536480163,22.0,180,93.76279232814406,coverage,5.435545062321132,13.0,93.76279232814406,2025,23
p,0.5484269738348473,45.0,2024-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,finance,0.7218963771597241,14.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.7218963771597241,14.0,180,5568.779133194486,coverage,5.435545062321132,13.0,5568.779133194486,2025,23
p,0.6739497173545453,3.0,2024-04-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,1.0,1.0,187,100.0,coverage,5.674965505233611,8.0,100.0,2025,10
p,0.6739497173545453,3.0,2024-04-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,delivery_care,0.5395555264568274,42.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.2653616091830401,70.0,187,54.52057302309489,coverage,5.674965505233611,8.0,54.52057302309489,2025,10
n,0.6739497173545453,3.0,2024-04-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,delivery_care,0.5395555264568274,42.0,Still birth ratio,4,indicator_4,0.8472347117510907,18.0,187,2.9844187707124163,quality,1.8394908875773048,9.0,2.9844187707124163,2025,10
p,0.6739497173545453,3.0,2024-04-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,delivery_care,0.5395555264568274,42.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.2530351292181757,37.0,187,1.8069548261293469,quality,1.8394908875773048,9.0,10.156996658173924,2025,10
p,0.6739497173545453,3.0,2024-04-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,delivery_care,0.5395555264568274,42.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.2530351292181757,37.0,187,29.64042759961127,quality,1.8394908875773048,9.0,10.156996658173924,2025,10
p,0.6739497173545453,3.0,2024-04-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,post_natal_care,1.0,1.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,1.0,1.0,187,100.0,coverage,5.674965505233611,8.0,100.0,2025,10
p,0.6739497173545453,3.0,2024-04-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,immunization,0.6689331660257708,14.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,0.9070791799572772,6.0,187,97.59808081646746,coverage,5.674965505233611,8.0,97.59808081646746,2025,10
p,0.6739497173545453,3.0,2024-04-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,immunization,0.6689331660257708,14.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.4307871520942644,15.0,187,1.088536240014961,quality,1.8394908875773048,9.0,1.088536240014961,2025,10
p,0.6739497173545453,3.0,2024-04-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,communicable_diseases,0.6542169472568872,6.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,187,100.0,coverage,5.674965505233611,8.0,100.0,2025,10
p,0.6739497173545453,3.0,2024-04-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,communicable_diseases,0.6542169472568872,6.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.30843389451377434,7.0,187,22.009408602150536,quality,1.8394908875773048,9.0,22.009408602150536,2025,10
p,0.6739497173545453,3.0,2024-04-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,family_planning,0.3196975813666516,9.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.17806893207846736,16.0,187,14.575526487963092,coverage,5.674965505233611,8.0,14.575526487963092,2025,10
p,0.6739497173545453,3.0,2024-04-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,family_planning,0.3196975813666516,9.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.4613262306548359,7.0,187,124.48591799993817,coverage,5.674965505233611,8.0,124.48591799993817,2025,10
p,0.6739497173545453,3.0,2024-04-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,finance,0.8631295533599884,3.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.8631295533599884,3.0,187,5885.5173302409485,coverage,5.674965505233611,8.0,5885.5173302409485,2025,10
p,0.5596221328358881,34.0,2024-04-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,1.0,1.0,182,100.0,coverage,4.799323780076144,44.0,100.0,2025,72
p,0.5596221328358881,34.0,2024-04-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,delivery_care,0.4992549093112442,47.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.2815215396863566,68.0,182,55.40528775582936,coverage,4.799323780076144,44.0,55.40528775582936,2025,72
n,0.5596221328358881,34.0,2024-04-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,delivery_care,0.4992549093112442,47.0,Still birth ratio,4,indicator_4,0.6191088468000931,45.0,182,6.7491712123413405,quality,1.519809389375611,25.0,6.7491712123413405,2025,72
p,0.5596221328358881,34.0,2024-04-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,delivery_care,0.4992549093112442,47.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.2985671707236415,31.0,182,0.7526029877772747,quality,1.519809389375611,25.0,11.654349307618274,2025,72
p,0.5596221328358881,34.0,2024-04-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,delivery_care,0.4992549093112442,47.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.2985671707236415,31.0,182,37.091757387247284,quality,1.519809389375611,25.0,11.654349307618274,2025,72
p,0.5596221328358881,34.0,2024-04-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,post_natal_care,0.9410432291092496,9.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,0.9410432291092496,9.0,182,96.40088227913306,coverage,4.799323780076144,44.0,96.40088227913306,2025,72
p,0.5596221328358881,34.0,2024-04-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,immunization,0.6854647897937123,11.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,1.0,1.0,182,100.0,coverage,4.799323780076144,44.0,100.0,2025,72
p,0.5596221328358881,34.0,2024-04-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,immunization,0.6854647897937123,11.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.3709295795874246,22.0,182,1.0519337016574586,quality,1.519809389375611,25.0,1.0519337016574586,2025,72
p,0.5596221328358881,34.0,2024-04-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,communicable_diseases,0.6156018961322258,18.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,182,100.0,coverage,4.799323780076144,44.0,100.0,2025,72
p,0.5596221328358881,34.0,2024-04-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,communicable_diseases,0.6156018961322258,18.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.2312037922644517,19.0,182,20.478927203065133,quality,1.519809389375611,25.0,20.478927203065133,2025,72
p,0.5596221328358881,34.0,2024-04-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,family_planning,0.12234322565267995,53.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.010245431568379112,74.0,182,2.666272653747323,coverage,4.799323780076144,44.0,2.666272653747323,2025,72
p,0.5596221328358881,34.0,2024-04-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,family_planning,0.12234322565267995,53.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.2344410197369808,37.0,182,82.93752469148902,coverage,4.799323780076144,44.0,82.93752469148902,2025,72
p,0.5596221328358881,34.0,2024-04-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,finance,0.33207255997517937,64.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.33207255997517937,64.0,182,4694.536293497086,coverage,4.799323780076144,44.0,4694.536293497086,2025,72
p,0.5267880464007263,58.0,2024-04-01,Gonda,y8WarEkWCul,182,Gonda Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,1.0,1.0,183,100.0,coverage,4.609783222339726,56.0,100.0,2025,2
p,0.5267880464007263,58.0,2024-04-01,Gonda,y8WarEkWCul,182,Gonda Division,delivery_care,0.4721010429872478,52.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.3977470837810713,51.0,183,61.768338089466006,coverage,4.609783222339726,56.0,61.768338089466006,2025,2
n,0.5267880464007263,58.0,2024-04-01,Gonda,y8WarEkWCul,182,Gonda Division,delivery_care,0.4721010429872478,52.0,Still birth ratio,4,indicator_4,0.4747738434294027,62.0,183,9.131126263641848,quality,1.0755810016739429,61.0,9.131126263641848,2025,2
p,0.5267880464007263,58.0,2024-04-01,Gonda,y8WarEkWCul,182,Gonda Division,delivery_care,0.4721010429872478,52.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.2718911008756347,34.0,183,0.9423955613577024,quality,1.0755810016739429,61.0,10.77708831639124,2025,2
